"CELL_NODE_ID","VENDOR","NODEID","CELLID","NODENAME","CELLNAME","DATEADDED","OBJECTNAME"
"","NOKIA SIEMENS","521493","11","VUXM44","VUXM44M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-521493/LNBTS-521493/LNCEL-11"
"","NOKIA SIEMENS","113660","12","H12059","H12059M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-113660/LNBTS-113660/LNCEL-12"
"","NOKIA SIEMENS","574180","11","LDDA99","LDDA99M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-574180/LNBTS-574180/LNCEL-11"
"","NOKIA SIEMENS","115928","13","HHM127","HHM127M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-115928/LNBTS-115928/LNCEL-13"
"","NOKIA SIEMENS","530436","12","BDTM77","BDTM77C4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-530436/LNBTS-530436/LNCEL-12"
"","NOKIA SIEMENS","100347","11","HHB024","HHB024M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100347/LNBTS-100347/LNCEL-11"
"","NOKIA SIEMENS","115004","12","HTD103","HTD103M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-115004/LNBTS-115004/LNCEL-12"
"","NOKIA SIEMENS","510087","11","KTDT17","KTDT17M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-510087/LNBTS-510087/LNCEL-11"
"","NOKIA SIEMENS","546701","12","BPLN17","BPLN17M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-546701/LNBTS-546701/LNCEL-12"
"","NOKIA SIEMENS","586159","14","LAHO28","LAHO28M4BG",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-586159/LNBTS-586159/LNCEL-14"
"","NOKIA SIEMENS","532061","15","BDTA10","BDTA10M4BH",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532061/LNBTS-532061/LNCEL-15"
"","NOKIA SIEMENS","532074","15","BDTA23","BDTA23M4BE",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532074/LNBTS-532074/LNCEL-15"
"","NOKIA SIEMENS","120818","11","DNNH1C","DNNH1CM4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-120818/LNBTS-120818/LNCEL-11"
"","NOKIA SIEMENS","702708","17","TGCG29","TGCG29M4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702708/LNBTS-702708/LNCEL-17"
"","NOKIA SIEMENS","702927","18","TGCB63","TGCB63M4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702927/LNBTS-702927/LNCEL-18"
"","NOKIA SIEMENS","560003","17","DNBH1P","DNBH1PM4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-560003/LNBTS-560003/LNCEL-17"
"","NOKIA SIEMENS","560527","16","DNNT33","DNNT33M4BI",06-MAR-23 00:00:00,"PLMN-PLMN/MRBTS-560527/LNBTS-560527/LNCEL-16"
"","NOKIA SIEMENS","561538","15","DNNT75","DNNT75M4BH",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-561538/LNBTS-561538/LNCEL-15"
"","NOKIA SIEMENS","532085","15","BDTA34","BDTA34M4BH",06-JAN-23 00:00:00,"PLMN-PLMN/MRBTS-532085/LNBTS-532085/LNCEL-15"
"","NOKIA SIEMENS","160480","13","QNQN2L","QNQN2LM4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-160480/LNBTS-160480/LNCEL-13"
"","NOKIA SIEMENS","702708","18","TGCG29","TGCG29M4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702708/LNBTS-702708/LNCEL-18"
"","NOKIA SIEMENS","563150","14","DNNT52","DNNT52M4BG",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-563150/LNBTS-563150/LNCEL-14"
"","NOKIA SIEMENS","563433","14","DNLT83","DNLT83M4BG",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-563433/LNBTS-563433/LNCEL-14"
"","NOKIA SIEMENS","562889","18","DNBH1J","DNBH1JM4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562889/LNBTS-562889/LNCEL-18"
"","NOKIA SIEMENS","563133","15","DNNT30","DNNT30M4BH",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-563133/LNBTS-563133/LNCEL-15"
"","NOKIA SIEMENS","102524","17","HTH712","HTH712I4BJ",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-102524/LNBTS-102524/LNCEL-17"
"","NOKIA SIEMENS","702640","18","TGTP01","TGTP01M4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702640/LNBTS-702640/LNCEL-18"
"","NOKIA SIEMENS","563097","15","DNLT46","DNLT46M4BH",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-563097/LNBTS-563097/LNCEL-15"
"","NOKIA SIEMENS","120818","12","DNNH1C","DNNH1CM4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-120818/LNBTS-120818/LNCEL-12"
"","NOKIA SIEMENS","521801","16","VUTT34","VUTT34M4BI",15-NOV-23 00:00:00,"PLMN-PLMN/MRBTS-521801/LNBTS-521801/LNCEL-16"
"","NOKIA SIEMENS","532061","16","BDTA10","BDTA10M4BI",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532061/LNBTS-532061/LNCEL-16"
"","NOKIA SIEMENS","120818","13","DNNH1C","DNNH1CM4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-120818/LNBTS-120818/LNCEL-13"
"","NOKIA SIEMENS","586159","16","LAHO28","LAHO28M4BI",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-586159/LNBTS-586159/LNCEL-16"
"","NOKIA SIEMENS","532053","14","BDTA02","BDTA02M4BG",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532053/LNBTS-532053/LNCEL-14"
"","NOKIA SIEMENS","702956","14","TGCT54","TGCT54M4BG",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702956/LNBTS-702956/LNCEL-14"
"","NOKIA SIEMENS","560354","16","DNNT31","DNNT31M4BI",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-560354/LNBTS-560354/LNCEL-16"
"","NOKIA SIEMENS","562889","17","DNBH1J","DNBH1JM4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562889/LNBTS-562889/LNCEL-17"
"","NOKIA SIEMENS","702927","17","TGCB63","TGCB63M4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702927/LNBTS-702927/LNCEL-17"
"","NOKIA SIEMENS","101879","14","HHD054","HHD054M4BM",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101879/LNBTS-101879/LNCEL-14"
"","NOKIA SIEMENS","160116","18","QNBS93","QNBS93M4BE",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-160116/LNBTS-160116/LNCEL-18"
"","NOKIA SIEMENS","562755","19","DNBH54","DNBH54M4CC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562755/LNBTS-562755/LNCEL-19"
"","NOKIA SIEMENS","521703","15","VUVT8C","VUVT8CM4BH",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-521703/LNBTS-521703/LNCEL-15"
"","NOKIA SIEMENS","160255","17","QNBS1E","QNBS1EM4BD",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-160255/LNBTS-160255/LNCEL-17"
"","NOKIA SIEMENS","563067","16","DNLT16","DNLT16M4BI",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-563067/LNBTS-563067/LNCEL-16"
"","NOKIA SIEMENS","702640","19","TGTP01","TGTP01M4CC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702640/LNBTS-702640/LNCEL-19"
"","NOKIA SIEMENS","532054","15","BDTA03","BDTA03M4BH",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532054/LNBTS-532054/LNCEL-15"
"","NOKIA SIEMENS","532061","14","BDTA10","BDTA10M4BG",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532061/LNBTS-532061/LNCEL-14"
"","NOKIA SIEMENS","160479","14","QNBS11","QNBS11U4BD",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-160479/LNBTS-160479/LNCEL-14"
"","NOKIA SIEMENS","530428","14","BDTA56","BDTA56C4BG",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-530428/LNBTS-530428/LNCEL-14"
"","NOKIA SIEMENS","530014","13","BDBB28","BDBB28C4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-530014/LNBTS-530014/LNCEL-13"
"","NOKIA SIEMENS","562743","15","DNBH42","DNBH42C4BH",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562743/LNBTS-562743/LNCEL-15"
"","NOKIA SIEMENS","562779","17","DNBH78","DNBH78M4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562779/LNBTS-562779/LNCEL-17"
"","NOKIA SIEMENS","562815","14","DNBH8B","DNBH8BM4BG",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562815/LNBTS-562815/LNCEL-14"
"","NOKIA SIEMENS","120496","43","DNLC95","DNLC95M4CC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-120496/LNBTS-120496/LNCEL-43"
"","NOKIA SIEMENS","684728","17","KGPQ06","KGPQ06M4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-684728/LNBTS-684728/LNCEL-17"
"","NOKIA SIEMENS","684893","17","KGPQ50","KGPQ50M4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-684893/LNBTS-684893/LNCEL-17"
"","NOKIA SIEMENS","684893","18","KGPQ50","KGPQ50M4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-684893/LNBTS-684893/LNCEL-18"
"","NOKIA SIEMENS","582658","19","LABL41","LABL41M4CC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-582658/LNBTS-582658/LNCEL-19"
"","NOKIA SIEMENS","702847","17","TGGD31","TGGD31M4CA",15-JAN-23 00:00:00,"PLMN-PLMN/MRBTS-702847/LNBTS-702847/LNCEL-17"
"","NOKIA SIEMENS","702847","18","TGGD31","TGGD31M4CB",15-JAN-23 00:00:00,"PLMN-PLMN/MRBTS-702847/LNBTS-702847/LNCEL-18"
"","NOKIA SIEMENS","532101","15","BDTA53","BDTA53M4BH",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532101/LNBTS-532101/LNCEL-15"
"","NOKIA SIEMENS","532113","14","BDTA65","BDTA65M4BD",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532113/LNBTS-532113/LNCEL-14"
"","NOKIA SIEMENS","532257","15","BDTA73","BDTA73M4BH",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532257/LNBTS-532257/LNCEL-15"
"","NOKIA SIEMENS","532257","16","BDTA73","BDTA73M4BI",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532257/LNBTS-532257/LNCEL-16"
"","NOKIA SIEMENS","530014","11","BDBB28","BDBB28C4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-530014/LNBTS-530014/LNCEL-11"
"","NOKIA SIEMENS","120496","41","DNLC95","DNLC95M4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-120496/LNBTS-120496/LNCEL-41"
"","NOKIA SIEMENS","562716","14","DNBH15","DNBH15M4BG",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562716/LNBTS-562716/LNCEL-14"
"","NOKIA SIEMENS","685818","17","KGPQB3","KGPQB3M4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-685818/LNBTS-685818/LNCEL-17"
"","NOKIA SIEMENS","582664","21","LAHO60","LAHO60C4BD",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-582664/LNBTS-582664/LNCEL-21"
