"REGION","CODE","PROVINCE","MARKS","DISTRICT","LOCATION","BRANCH","DISTRICT_NAME","ID","DEPT","TEAM","GROUPS","LENGTH_CODE"
"MN","PTDL","Tỉnh Lâm Đồng","","Đức Linh","","","",1902,"ĐVT Đồng Nai","TVT Bình Thuận","ĐVT Đồng Nai",4
"MT","MBF_BDVC","Tỉnh Gia Lai","","Vân Canh","","","",1903,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",8
"MT","MBF_BDTS","Tỉnh Gia Lai","","Tây Sơn","","","",1904,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",8
"MT","MBF_BDTP","Tỉnh Gia Lai","","Tuy Phước","","","",1905,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",8
"MT","MBF_BDQN","Tỉnh Gia Lai","","Qui Nhơn","","","",1906,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",8
"MT","MBF_BDPM","Tỉnh Gia Lai","","Phù Mỹ","","","",1907,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",8
"MT","MBF_BDPC","Tỉnh Gia Lai","","Phù Cát","","","",1908,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",8
"MT","MBF_BDHN","Tỉnh Gia Lai","","Hoài Nhơn","","","",1909,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",8
"MT","MBF_BDHA","Tỉnh Gia Lai","","Hoài Ân","","","",1910,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",8
"MT","BDPM","Tỉnh Gia Lai","","Phù Mỹ","","","",1911,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",4
"MT","MBF_BDVT","Tỉnh Gia Lai","","Vĩnh Thạnh","","","",1912,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",8
"MT","BDVT","Tỉnh Gia Lai","","Vĩnh Thạnh","","","",1913,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",4
"MT","BDVC","Tỉnh Gia Lai","","Vân Canh","","","",1914,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",4
"MT","BDTP","Tỉnh Gia Lai","","Tuy Phước","","","",1915,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",4
"MT","BDTS","Tỉnh Gia Lai","","Tây Sơn","","","",1916,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",4
"MT","BDQN","Tỉnh Gia Lai","","Qui Nhơn","","","",1917,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",4
"MT","MBF_BDAN","Tỉnh Gia Lai","","An Nhơn","","","",1918,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",8
"MT","MBF_BDAL","Tỉnh Gia Lai","","An Lão","","","",1919,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",8
"MT","BDAN","Tỉnh Gia Lai","","An Nhơn","","","",1920,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",4
"MT","BDAL","Tỉnh Gia Lai","","An Lão","","","",1921,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",4
"MT","BDHN","Tỉnh Gia Lai","","Hoài Nhơn","","","",1922,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",4
"MT","BDHA","Tỉnh Gia Lai","","Hoài Ân","","","",1923,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",4
"MT","BDPC","Tỉnh Gia Lai","","Phù Cát","","","",1924,"ĐVT Bình Định","TVT Bình Định","ĐVT Bình Định",4
"MN","BLVL","Tỉnh Cà Mau","","Vĩnh Lợi","","","",1925,"ĐVT Cần Thơ","TVT Bạc Liêu","ĐVT Cần Thơ",4
"MN","BLPL","Tỉnh Cà Mau","","Phước Long","","","",1926,"ĐVT Cần Thơ","TVT Bạc Liêu","ĐVT Cần Thơ",4
"MN","MBF_BLBL","Tỉnh Cà Mau","","Bạc Liêu","","","",1927,"ĐVT Cần Thơ","TVT Bạc Liêu","ĐVT Cần Thơ",8
"MN","MBF_BLDH","Tỉnh Cà Mau","","Đông Hải","","","",1928,"ĐVT Cần Thơ","TVT Bạc Liêu","ĐVT Cần Thơ",8
"MN","MBF_BLGR","Tỉnh Cà Mau","","Giá Rai","","","",1929,"ĐVT Cần Thơ","TVT Bạc Liêu","ĐVT Cần Thơ",8
"MN","MBF_BLHB","Tỉnh Cà Mau","","Hòa Bình","","","",1930,"ĐVT Cần Thơ","TVT Bạc Liêu","ĐVT Cần Thơ",8
"MN","MBF_BLHD","Tỉnh Cà Mau","","Hồng Dân","","","",1931,"ĐVT Cần Thơ","TVT Bạc Liêu","ĐVT Cần Thơ",8
"MN","MBF_BLPL","Tỉnh Cà Mau","","Phước Long","","","",1932,"ĐVT Cần Thơ","TVT Bạc Liêu","ĐVT Cần Thơ",8
"MN","MBF_BLVL","Tỉnh Cà Mau","","Vĩnh Lợi","","","",1933,"ĐVT Cần Thơ","TVT Bạc Liêu","ĐVT Cần Thơ",8
"MN","BLDH","Tỉnh Cà Mau","","Đông Hải","","","",1934,"ĐVT Cần Thơ","TVT Bạc Liêu","ĐVT Cần Thơ",4
"MN","BLGR","Tỉnh Cà Mau","","Giá Rai","","","",1935,"ĐVT Cần Thơ","TVT Bạc Liêu","ĐVT Cần Thơ",4
"MN","BLHB","Tỉnh Cà Mau","","Hòa Bình","","","",1936,"ĐVT Cần Thơ","TVT Bạc Liêu","ĐVT Cần Thơ",4
"MN","BLHD","Tỉnh Cà Mau","","Hồng Dân","","","",1937,"ĐVT Cần Thơ","TVT Bạc Liêu","ĐVT Cần Thơ",4
"MN","BLBL","Tỉnh Cà Mau","","Bạc Liêu","","","",1938,"ĐVT Cần Thơ","TVT Bạc Liêu","ĐVT Cần Thơ",4
"MB","BCN_BBE","Tỉnh Thái Nguyên","","Ba Bể","","","",1939,"ĐVT Thái Nguyên","TVT Bắc Cạn","ĐVT Thái Nguyên",7
"MB","BCN_BTG","Tỉnh Thái Nguyên","","Bạch Thông","","","",1941,"ĐVT Thái Nguyên","TVT Bắc Cạn","ĐVT Thái Nguyên",7
"MB","BCN_CDN","Tỉnh Thái Nguyên","","Chợ Đồn","","","",1942,"ĐVT Thái Nguyên","TVT Bắc Cạn","ĐVT Thái Nguyên",7
"MB","BCN_CMI","Tỉnh Thái Nguyên","","Chợ Mới","","","",1943,"ĐVT Thái Nguyên","TVT Bắc Cạn","ĐVT Thái Nguyên",7
"MB","BCN_NRI","Tỉnh Thái Nguyên","","Na Rì","","","",1944,"ĐVT Thái Nguyên","TVT Bắc Cạn","ĐVT Thái Nguyên",7
"MB","MBF_BCN_BBE","Tỉnh Thái Nguyên","","Ba Bể","","","",1945,"ĐVT Thái Nguyên","TVT Bắc Cạn","ĐVT Thái Nguyên",11
"MB","MBF_BCN_BCN","Tỉnh Thái Nguyên","","Bắc Cạn","","","",1946,"ĐVT Thái Nguyên","TVT Bắc Cạn","ĐVT Thái Nguyên",11
"MB","MBF_BCN_CDN","Tỉnh Thái Nguyên","","Chợ Đồn","","","",1947,"ĐVT Thái Nguyên","TVT Bắc Cạn","ĐVT Thái Nguyên",11
"MB","MBF_BCN_CMI","Tỉnh Thái Nguyên","","Chợ Mới","","","",1948,"ĐVT Thái Nguyên","TVT Bắc Cạn","ĐVT Thái Nguyên",11
"MB","BCN_PNM","Tỉnh Thái Nguyên","","Pác Nặm","","","",1949,"ĐVT Thái Nguyên","TVT Bắc Cạn","ĐVT Thái Nguyên",7
"MB","BCN_NSN","Tỉnh Thái Nguyên","","Ngân Sơn","","","",1950,"ĐVT Thái Nguyên","TVT Bắc Cạn","ĐVT Thái Nguyên",7
"MB","MBF_BCN_BTG","Tỉnh Thái Nguyên","","Bạch Thông","","","",1952,"ĐVT Thái Nguyên","TVT Bắc Cạn","ĐVT Thái Nguyên",11
"MB","MBF_BCN_PNM","Tỉnh Thái Nguyên","","Pác Nặm","","","",1953,"ĐVT Thái Nguyên","TVT Bắc Cạn","ĐVT Thái Nguyên",11
"MB","BCN_BCN","Tỉnh Thái Nguyên","","Bắc Cạn","","","",1954,"ĐVT Thái Nguyên","TVT Bắc Cạn","ĐVT Thái Nguyên",7
"MB","MBF_BGG_YTE","Tỉnh Bắc Ninh","","Yên Thế","","","",1955,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",11
"MB","MBF_BGG_YDG","Tỉnh Bắc Ninh","","Yên Dũng","","","",1956,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",11
"MB","MBF_BGG_VYN","Tỉnh Bắc Ninh","","Việt Yên","","","",1957,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",11
"MB","MBF_BGG_TYN","Tỉnh Bắc Ninh","","Tân Yên","","","",1958,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",11
"MB","MBF_BGG_SDG","Tỉnh Bắc Ninh","","Sơn Động","","","",1959,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",11
"MB","MBF_BGG_LNN","Tỉnh Bắc Ninh","","Lục Ngạn","","","",1960,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",11
"MB","MBF_BGG_LNM","Tỉnh Bắc Ninh","","Lục Nam","","","",1961,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",11
"MB","MBF_BGG_LGG","Tỉnh Bắc Ninh","","Lạng Giang","","","",1962,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",11
"MB","MBF_BGG_HHA","Tỉnh Bắc Ninh","","Hiệp Hoà","","","",1963,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",11
"MB","MBF_BGG_BGG","Tỉnh Bắc Ninh","","Bắc Giang","","","",1964,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",11
"MB","BGG_YTE","Tỉnh Bắc Ninh","","Yên Thế","","","",1965,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",7
"MB","BGG_YDG","Tỉnh Bắc Ninh","","Yên Dũng","","","",1966,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",7
"MB","BGG_VYN","Tỉnh Bắc Ninh","","Việt Yên","","","",1967,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",7
"MB","BGG_TYN","Tỉnh Bắc Ninh","","Tân Yên","","","",1968,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",7
"MB","BGG_LNN","Tỉnh Bắc Ninh","","Lục Ngạn","","","",1970,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",7
"MB","BGG_LNM","Tỉnh Bắc Ninh","","Lục Nam","","","",1971,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",7
"MB","BGG_LGG","Tỉnh Bắc Ninh","","Lạng Giang","","","",1972,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",7
"MB","BGG_BGG","Tỉnh Bắc Ninh","","Bắc Giang","","","",1973,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",7
"MB","BGG_HHA","Tỉnh Bắc Ninh","","Hiệp Hoà","","","",1974,"ĐVT Thái Nguyên","TVT Bắc Giang","ĐVT Thái Nguyên",7
"MB","BNH_BNH","Tỉnh Bắc Ninh","","Bắc Ninh","","","",1975,"ĐVT Thái Nguyên","TVT Bắc Ninh","ĐVT Thái Nguyên",7
"MB","MBF_BNH_YPG","Tỉnh Bắc Ninh","","Yên Phong","","","",1976,"ĐVT Thái Nguyên","TVT Bắc Ninh","ĐVT Thái Nguyên",11
"MB","MBF_BNH_TDU","Tỉnh Bắc Ninh","","Tiên Du","","","",1977,"ĐVT Thái Nguyên","TVT Bắc Ninh","ĐVT Thái Nguyên",11
"MB","MBF_BNH_QVO","Tỉnh Bắc Ninh","","Quế Võ","","","",1978,"ĐVT Thái Nguyên","TVT Bắc Ninh","ĐVT Thái Nguyên",11
"MB","MBF_BNH_LTI","Tỉnh Bắc Ninh","","Lương Tài","","","",1979,"ĐVT Thái Nguyên","TVT Bắc Ninh","ĐVT Thái Nguyên",11
"MB","BNH_TDU","Tỉnh Bắc Ninh","","Tiên Du","","","",1980,"ĐVT Thái Nguyên","TVT Bắc Ninh","ĐVT Thái Nguyên",7
"MB","BNH_TTH","Tỉnh Bắc Ninh","","Thuận Thành","","","",1981,"ĐVT Thái Nguyên","TVT Bắc Ninh","ĐVT Thái Nguyên",7
"MB","BNH_QVO","Tỉnh Bắc Ninh","","Quế Võ","","","",1982,"ĐVT Thái Nguyên","TVT Bắc Ninh","ĐVT Thái Nguyên",7
"MB","BNH_LTI","Tỉnh Bắc Ninh","","Lương Tài","","","",1983,"ĐVT Thái Nguyên","TVT Bắc Ninh","ĐVT Thái Nguyên",7
"MB","MBF_BNH_BNH","Tỉnh Bắc Ninh","","Bắc Ninh","","","",1985,"ĐVT Thái Nguyên","TVT Bắc Ninh","ĐVT Thái Nguyên",11
"MB","MBF_BNH_BD","Tỉnh Bắc Ninh","","Bắc Ninh","","","",1986,"ĐVT Thái Nguyên","TVT Bắc Ninh","ĐVT Thái Nguyên",10
"MB","BNH_TSN","Tỉnh Bắc Ninh","","Từ Sơn","","","",1987,"ĐVT Thái Nguyên","TVT Bắc Ninh","ĐVT Thái Nguyên",7
"MB","MBF_BNH_TSN","Tỉnh Bắc Ninh","","Từ Sơn","","","",1988,"ĐVT Thái Nguyên","TVT Bắc Ninh","ĐVT Thái Nguyên",11
"MB","MBF_BNH_TTH","Tỉnh Bắc Ninh","","Thuận Thành","","","",1989,"ĐVT Thái Nguyên","TVT Bắc Ninh","ĐVT Thái Nguyên",11
"MB","BNH_YPG","Tỉnh Bắc Ninh","","Yên Phong","","","",1990,"ĐVT Thái Nguyên","TVT Bắc Ninh","ĐVT Thái Nguyên",7
"MB","BNH_GBH","Tỉnh Bắc Ninh","","Gia Bình","","","",1991,"ĐVT Thái Nguyên","TVT Bắc Ninh","ĐVT Thái Nguyên",7
"MB","BNH_BD","Tỉnh Bắc Ninh","","Bắc Ninh","","","",1992,"ĐVT Thái Nguyên","TVT Bắc Ninh","ĐVT Thái Nguyên",6
"MN","BTTP","Tỉnh Vĩnh Long","","Thạnh Phú","","","",1993,"ĐVT Tiền Giang","TVT Bến Tre","ĐVT Tiền Giang",4
"MN","BTMN","Tỉnh Vĩnh Long","","Mỏ Cày Nam","","","",1994,"ĐVT Tiền Giang","TVT Bến Tre","ĐVT Tiền Giang",4
"MN","MBF_BTBI","Tỉnh Vĩnh Long","","Ba Tri","","","",1995,"ĐVT Tiền Giang","TVT Bến Tre","ĐVT Tiền Giang",8
"MN","MBF_BTBT","Tỉnh Vĩnh Long","","Bến Tre","","","",1996,"ĐVT Tiền Giang","TVT Bến Tre","ĐVT Tiền Giang",8
"MN","MBF_BTCL","Tỉnh Vĩnh Long","","Chợ Lách","","","",1997,"ĐVT Tiền Giang","TVT Bến Tre","ĐVT Tiền Giang",8
"MN","MBF_BTGT","Tỉnh Vĩnh Long","","Giồng Trôm","","","",1999,"ĐVT Tiền Giang","TVT Bến Tre","ĐVT Tiền Giang",8
"MN","MBF_BTMB","Tỉnh Vĩnh Long","","Mỏ Cày Bắc","","","",2000,"ĐVT Tiền Giang","TVT Bến Tre","ĐVT Tiền Giang",8
"MN","MBF_BTMN","Tỉnh Vĩnh Long","","Mỏ Cày Nam","","","",2001,"ĐVT Tiền Giang","TVT Bến Tre","ĐVT Tiền Giang",8
"MN","MBF_BTTP","Tỉnh Vĩnh Long","","Thạnh Phú","","","",2002,"ĐVT Tiền Giang","TVT Bến Tre","ĐVT Tiền Giang",8
"MN","BTGT","Tỉnh Vĩnh Long","","Giồng Trôm","","","",2003,"ĐVT Tiền Giang","TVT Bến Tre","ĐVT Tiền Giang",4
"MN","BTBI","Tỉnh Vĩnh Long","","Ba Tri","","","",2004,"ĐVT Tiền Giang","TVT Bến Tre","ĐVT Tiền Giang",4
"MN","BTBT","Tỉnh Vĩnh Long","","Bến Tre","","","",2005,"ĐVT Tiền Giang","TVT Bến Tre","ĐVT Tiền Giang",4
"MN","BTBD","Tỉnh Vĩnh Long","","Bình Đại","","","",2006,"ĐVT Tiền Giang","TVT Bến Tre","ĐVT Tiền Giang",4
"MN","BTCT","Tỉnh Vĩnh Long","","Châu Thành","","","",2007,"ĐVT Tiền Giang","TVT Bến Tre","ĐVT Tiền Giang",4
"MN","BTCL","Tỉnh Vĩnh Long","","Chợ Lách","","","",2008,"ĐVT Tiền Giang","TVT Bến Tre","ĐVT Tiền Giang",4
"MN","BTMB","Tỉnh Vĩnh Long","","Mỏ Cày Bắc","","","",2009,"ĐVT Tiền Giang","TVT Bến Tre","ĐVT Tiền Giang",4
"MB","CBG_NBH","Tỉnh Cao Bằng","","Nguyên Bình","","","",2011,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",7
"MB","CBG_TKH","Tỉnh Cao Bằng","","Trùng Khánh","","","",2012,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",7
"MB","CBG_HLG","Tỉnh Cao Bằng","","Hạ Lang","","","",2013,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",7
"MB","CBG_HQG","Tỉnh Cao Bằng","","Hà Quảng","","","",2014,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",7
"MB","CBG_HAN","Tỉnh Cao Bằng","","Hoà An","","","",2015,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",7
"MB","CBG_BLC","Tỉnh Cao Bằng","","Bảo Lạc","","","",2016,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",7
"MB","CBG_BLM","Tỉnh Cao Bằng","","Bảo Lâm","","","",2017,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",7
"MB","CBG_CBG","Tỉnh Cao Bằng","","Cao Bằng","","","",2018,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",7
"MB","MBF_CBG_BLC","Tỉnh Cao Bằng","","Bảo Lạc","","","",2019,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",11
"MB","MBF_CBG_BLM","Tỉnh Cao Bằng","","Bảo Lâm","","","",2020,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",11
"MB","MBF_CBG_CBG","Tỉnh Cao Bằng","","Cao Bằng","","","",2021,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",11
"MB","MBF_CBG_HAN","Tỉnh Cao Bằng","","Hoà An","","","",2022,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",11
"MB","MBF_CBG_HLG","Tỉnh Cao Bằng","","Hạ Lang","","","",2023,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",11
"MB","MBF_CBG_NBH","Tỉnh Cao Bằng","","Nguyên Bình","","","",2025,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",11
"MB","MBF_CBG_PHA","Tỉnh Cao Bằng","","Phục Hoà","","","",2026,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",11
"MB","MBF_CBG_QUN","Tỉnh Cao Bằng","","Quảng Uyên","","","",2027,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",11
"MB","MBF_CBG_TAN","Tỉnh Cao Bằng","","Thạch An","","","",2028,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",11
"MB","MBF_CBG_TKH","Tỉnh Cao Bằng","","Trùng Khánh","","","",2029,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",11
"MB","MBF_CBG_TLH","Tỉnh Cao Bằng","","Trà Lĩnh","","","",2030,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",11
"MB","MBF_CBG_TNG","Tỉnh Cao Bằng","","Thông Nông","","","",2031,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",11
"MB","CBG_QUN","Tỉnh Cao Bằng","","Quảng Uyên","","","",2032,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",7
"MB","CBG_TAN","Tỉnh Cao Bằng","","Thạch An","","","",2033,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",7
"MB","CBG_TNG","Tỉnh Cao Bằng","","Thông Nông","","","",2034,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",7
"MB","CBG_TLH","Tỉnh Cao Bằng","","Trà Lĩnh","","","",2035,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",7
"MB","CBG_PHA","Tỉnh Cao Bằng","","Phục Hoà","","","",2036,"ĐVT Thái Nguyên","TVT Cao Bằng","ĐVT Thái Nguyên",7
"MN","CMNH","Tỉnh Cà Mau","","Ngọc Hiển","","","",2037,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",4
"MN","CMPT","Tỉnh Cà Mau","","Phú Tân","","","",2038,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",4
"MN","CMNC","Tỉnh Cà Mau","","Năm Căn","","","",2039,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",4
"MN","CMCM","Tỉnh Cà Mau","","Cà Mau","","","",2040,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",4
"MN","CMCN","Tỉnh Cà Mau","","Cái Nước","","","",2041,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",4
"MN
","AGG-CMCM","Tỉnh Cà Mau","","Cà Mau","","","",2043,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",8
"MN","AGG-CMCN","Tỉnh Cà Mau","","Cái Nước","","","",2044,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",8
"MN","AGG-CMNH","Tỉnh Cà Mau","","Ngọc Hiển","","","",2045,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",8
"MN","AGG-CMNC","Tỉnh Cà Mau","","Năm Căn","","","",2046,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",8
"MN","AGG-CMPT","Tỉnh Cà Mau","","Phú Tân","","","",2047,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",8
"MN","AGG-CMTB","Tỉnh Cà Mau","","Thới Bình","","","",2048,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",8
"MN","AGG-CMTT","Tỉnh Cà Mau","","Trần Văn Thời","","","",2049,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",8
"MN","AGG-CMUM","Tỉnh Cà Mau","","U Minh","","","",2050,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",8
"MN","AGG-CMDD","Tỉnh Cà Mau","","Đầm Dơi","","","",2051,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",8
"MN","MBF_CMCM","Tỉnh Cà Mau","","Cà Mau","","","",2052,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",8
"MN","MBF_CMCN","Tỉnh Cà Mau","","Cái Nước","","","",2053,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",8
"MN","MBF_CMNC","Tỉnh Cà Mau","","Năm Căn","","","",2055,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",8
"MN","MBF_CMNH","Tỉnh Cà Mau","","Ngọc Hiển","","","",2056,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",8
"MN","MBF_CMPT","Tỉnh Cà Mau","","Phú Tân","","","",2057,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",8
"MN","MBF_CMTB","Tỉnh Cà Mau","","Thới Bình","","","",2058,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",8
"MN","MBF_CMTT","Tỉnh Cà Mau","","Trần Văn Thời","","","",2059,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",8
"MN","MBF_CMUM","Tỉnh Cà Mau","","U Minh","","","",2060,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",8
"MN","CMTB","Tỉnh Cà Mau","","Thới Bình","","","",2061,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",4
"MN","CMTT","Tỉnh Cà Mau","","Trần Văn Thời","","","",2062,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",4
"MN","CMUM","Tỉnh Cà Mau","","U Minh","","","",2063,"ĐVT Cần Thơ","TVT Cà Mau","ĐVT Cần Thơ",4
"MN","CTNK","Tp Cần Thơ","","Ninh Kiều","","","",2064,"ĐVT Cần Thơ","TVT Cần Thơ","ĐVT Cần Thơ",4
"MN","CTVT","Tp Cần Thơ","","Vĩnh Thạnh","","","",2065,"ĐVT Cần Thơ","TVT Cần Thơ","ĐVT Cần Thơ",4
"MN","CTPD","Tp Cần Thơ","","Phong Điền","","","",2066,"ĐVT Cần Thơ","TVT Cần Thơ","ĐVT Cần Thơ",4
"MN","CTBT","Tp Cần Thơ","","Bình Thủy","","","",2067,"ĐVT Cần Thơ","TVT Cần Thơ","ĐVT Cần Thơ",4
"MN","CTCR","Tp Cần Thơ","","Cái Răng","","","",2068,"ĐVT Cần Thơ","TVT Cần Thơ","ĐVT Cần Thơ",4
"MN","CTCD","Tp Cần Thơ","","Cờ Đỏ","","","",2069,"ĐVT Cần Thơ","TVT Cần Thơ","ĐVT Cần Thơ",4
"MN","MBF_CTCD","Tp Cần Thơ","","Cờ Đỏ","","","",2071,"ĐVT Cần Thơ","TVT Cần Thơ","ĐVT Cần Thơ",8
"MN","MBF_CTCR","Tp Cần Thơ","","Cái Răng","","","",2072,"ĐVT Cần Thơ","TVT Cần Thơ","ĐVT Cần Thơ",8
"MN","MBF_CTNK","Tp Cần Thơ","","Ninh Kiều","","","",2073,"ĐVT Cần Thơ","TVT Cần Thơ","ĐVT Cần Thơ",8
"MN","MBF_CTOM","Tp Cần Thơ","","Ô Môn","","","",2074,"ĐVT Cần Thơ","TVT Cần Thơ","ĐVT Cần Thơ",8
"MN","MBF_CTPD","Tp Cần Thơ","","Phong Điền","","","",2075,"ĐVT Cần Thơ","TVT Cần Thơ","ĐVT Cần Thơ",8
"MN","MBF_CTTL","Tp Cần Thơ","","Thới Lai","","","",2076,"ĐVT Cần Thơ","TVT Cần Thơ","ĐVT Cần Thơ",8
"MN","MBF_CTTN","Tp Cần Thơ","","Thốt Nốt","","","",2077,"ĐVT Cần Thơ","TVT Cần Thơ","ĐVT Cần Thơ",8
"MN","MBF_CTVT","Tp Cần Thơ","","Vĩnh Thạnh","","","",2078,"ĐVT Cần Thơ","TVT Cần Thơ","ĐVT Cần Thơ",8
"MN","CTTL","Tp Cần Thơ","","Thới Lai","","","",2079,"ĐVT Cần Thơ","TVT Cần Thơ","ĐVT Cần Thơ",4
"MN","CTTN","Tp Cần Thơ","","Thốt Nốt","","","",2080,"ĐVT Cần Thơ","TVT Cần Thơ","ĐVT Cần Thơ",4
"MN","CTOM","Tp Cần Thơ","","Ô Môn","","","",2081,"ĐVT Cần Thơ","TVT Cần Thơ","ĐVT Cần Thơ",4
"MT","GLDC","Tỉnh Gia Lai","","Đức Cơ","","","",2082,"ĐVT Daklak","TVT Gia Lai","ĐVT Daklak",4
